course_id,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,subject,year_p,month_p,date_p,is_success
478598,True,75,1303,21,44,Beginner Level,3.0,Business Finance,2015,6,19,0
394636,True,25,2924,6,11,All Levels,1.5,Business Finance,2015,1,15,1
512004,True,50,1405,14,27,All Levels,2.0,Business Finance,2015,6,12,0
1194426,False,0,1121,12,6,All Levels,1.0,Business Finance,2017,4,27,0
538540,True,95,1776,14,29,All Levels,2.5,Business Finance,2015,7,8,1
406922,True,40,1643,18,19,All Levels,2.0,Business Finance,2015,7,1,1
743914,True,100,801,48,25,Beginner Level,2.5,Business Finance,2016,5,11,0
419308,True,145,951,25,62,All Levels,6.0,Business Finance,2015,2,13,0
542028,True,30,1278,33,23,Beginner Level,0.72,Business Finance,2015,7,2,0
482534,True,50,1184,15,37,All Levels,6.0,Business Finance,2015,7,28,0
716136,True,20,1115,8,8,All Levels,1.0,Business Finance,2016,5,26,0
737514,True,20,1086,27,28,All Levels,2.0,Business Finance,2016,2,5,0
471446,True,20,3730,11,17,All Levels,2.5,Business Finance,2015,4,10,1
920424,True,95,810,27,61,All Levels,2.5,Business Finance,2016,8,25,0
49886,True,90,2338,224,5,All Levels,1.5,Business Finance,2013,4,17,1
292462,True,20,3403,29,70,All Levels,8.0,Business Finance,2014,9,19,1
211874,True,75,4695,7,20,Beginner Level,1.0,Business Finance,2014,5,7,1
754028,False,0,17847,1440,17,Beginner Level,1.0,Business Finance,2016,2,24,1
546924,True,50,2692,25,25,Beginner Level,1.5,Business Finance,2015,9,17,1
105972,True,20,6374,21,14,All Levels,1.0,Business Finance,2013,10,16,1
556068,True,145,2305,19,30,All Levels,1.5,Business Finance,2015,7,22,1
1053272,True,100,589,31,138,All Levels,10.0,Business Finance,2017,1,2,0
1273896,True,60,22,0,8,Beginner Level,1.0,Business Finance,2017,7,3,0
317572,True,45,2490,95,13,Beginner Level,3.0,Business Finance,2014,11,10,1
738910,True,200,2715,70,20,Expert Level,4.0,Business Finance,2016,5,25,1
1015274,True,200,1506,12,12,All Levels,1.0,Business Finance,2016,11,25,1
934574,True,150,2197,4,105,All Levels,5.5,Business Finance,2016,12,21,1
1110470,True,200,338,32,66,All Levels,3.5,Business Finance,2017,3,8,0
988804,True,25,1076,22,176,Beginner Level,5.0,Business Finance,2016,11,4,0
529718,True,20,2769,54,32,All Levels,1.5,Business Finance,2015,6,19,1
998872,True,25,1531,6,7,Beginner Level,0.58,Business Finance,2016,11,20,1
1023670,True,125,1136,12,13,Beginner Level,1.0,Business Finance,2016,11,29,0
571394,True,50,2187,218,91,All Levels,13.0,Business Finance,2015,8,3,1
637176,True,20,1609,137,18,All Levels,1.0,Business Finance,2015,10,13,1
677802,True,20,2895,56,14,Beginner Level,1.0,Business Finance,2015,11,23,1
1084642,True,200,1023,8,29,All Levels,2.5,Business Finance,2017,2,8,0
739390,True,150,1988,137,27,All Levels,1.5,Business Finance,2016,6,15,1
1134864,True,200,1053,20,15,Beginner Level,0.73,Business Finance,2017,3,10,0
489146,True,20,4497,281,11,All Levels,1.0,Business Finance,2015,7,14,1
910650,True,160,2379,33,44,All Levels,3.5,Business Finance,2016,8,6,1
1079040,True,200,993,19,16,All Levels,1.0,Business Finance,2017,1,19,0
109622,True,30,10338,52,41,Beginner Level,2.5,Business Finance,2013,10,23,1
881378,True,20,1423,103,37,Beginner Level,1.5,Business Finance,2016,6,19,0
474150,True,40,3555,89,11,All Levels,1.5,Business Finance,2015,4,12,1
1046724,True,50,567,40,53,All Levels,7.5,Business Finance,2016,12,22,0
1095116,True,200,1085,17,48,All Levels,6.0,Business Finance,2017,2,3,0
233900,True,200,7159,61,18,All Levels,2.0,Business Finance,2014,6,2,1
116128,True,100,11517,92,21,All Levels,1.5,Business Finance,2013,11,9,1
1249164,True,50,1,0,12,Intermediate Level,2.0,Business Finance,2017,6,29,0
877106,True,20,10,1,5,Beginner Level,0.6,Business Finance,2016,6,16,0
65105,True,50,41,1,55,All Levels,7.5,Business Finance,2013,7,23,0
889066,True,200,8,0,8,Beginner Level,1.5,Business Finance,2016,7,1,0
28172,True,50,43,0,25,Beginner Level,4.0,Business Finance,2012,11,12,0
257996,True,30,23,1,19,Beginner Level,1.0,Business Finance,2015,2,13,0
811534,True,20,9,0,6,Beginner Level,1.0,Business Finance,2016,5,3,0
95176,True,20,25,1,108,All Levels,3.5,Business Finance,2014,1,23,0
880564,True,25,7,0,12,All Levels,1.0,Business Finance,2016,7,11,0
613944,True,45,12,1,9,Intermediate Level,0.72,Business Finance,2015,9,20,0
1208148,True,200,1,0,6,Intermediate Level,0.57,Business Finance,2017,6,23,0
24815,True,50,29,2,7,Intermediate Level,2.0,Business Finance,2012,10,31,0
736836,True,40,17,6,26,All Levels,3.5,Business Finance,2016,2,6,0
462474,True,25,132,3,14,All Levels,1.5,Business Finance,2015,4,6,0
73938,True,20,126,2,5,All Levels,1.0,Business Finance,2013,8,12,0
158444,True,60,32,6,15,All Levels,1.5,Business Finance,2016,9,9,0
577198,True,20,480,3,21,All Levels,1.0,Business Finance,2015,8,12,0
993160,True,20,27,4,15,Beginner Level,1.5,Business Finance,2016,12,14,0
233294,True,20,167,6,29,Beginner Level,1.5,Business Finance,2014,6,11,0
281844,True,20,131,3,28,All Levels,1.5,Business Finance,2014,9,15,0
1072156,False,0,927,8,14,Beginner Level,1.0,Business Finance,2017,5,2,0
607362,True,20,37,2,43,All Levels,2.5,Business Finance,2015,10,10,0
1069866,True,40,19,11,22,Beginner Level,2.0,Business Finance,2017,4,18,0
25794,True,30,43,6,17,All Levels,1.5,Business Finance,2012,10,2,0
387348,True,30,751,1,61,Beginner Level,3.0,Business Finance,2015,5,14,0
475912,True,35,49,10,42,All Levels,2.0,Business Finance,2015,5,15,0
332690,True,20,45,4,6,Beginner Level,1.0,Business Finance,2014,11,24,0
830870,False,0,1685,29,16,Beginner Level,2.0,Business Finance,2016,4,28,1
199822,False,0,4269,60,17,All Levels,4.5,Business Finance,2014,5,17,1
56058,True,30,124,7,12,All Levels,1.0,Business Finance,2013,5,24,0
587232,True,200,811,5,29,All Levels,1.5,Business Finance,2015,8,27,0
398798,True,50,956,4,21,All Levels,5.5,Business Finance,2015,1,20,0
130366,True,190,126,20,47,Intermediate Level,12.5,Business Finance,2014,2,5,0
530430,True,95,26,4,5,Beginner Level,1.0,Business Finance,2015,6,17,0
615204,True,35,91,6,36,All Levels,2.0,Business Finance,2015,11,1,0
441016,True,30,30,5,9,All Levels,1.0,Business Finance,2015,3,8,0
598722,True,195,226,26,26,All Levels,3.5,Business Finance,2015,9,23,0
1225674,True,60,52,3,9,Intermediate Level,1.0,Business Finance,2017,5,23,0
1167536,True,195,89,7,64,All Levels,12.5,Business Finance,2017,4,6,0
979616,True,200,267,11,21,All Levels,2.0,Business Finance,2016,10,22,0
528488,False,0,4770,64,31,Beginner Level,6.5,Business Finance,2015,7,30,1
832832,True,20,265,16,17,All Levels,1.0,Business Finance,2016,4,27,0
256094,True,20,2046,9,72,Beginner Level,5.5,Business Finance,2014,7,5,1
975074,True,20,605,19,4,All Levels,0.32,Business Finance,2016,10,10,0
436488,True,50,472,34,23,All Levels,5.5,Business Finance,2015,3,5,0
72644,True,50,388,56,35,All Levels,11.5,Business Finance,2013,8,5,0
980408,True,80,98,35,69,Intermediate Level,8.0,Business Finance,2017,1,3,0
343886,True,25,1888,6,11,Intermediate Level,1.0,Business Finance,2014,11,14,1
837322,True,20,0,0,20,All Levels,0.62,Business Finance,2016,5,16,0
1157298,True,20,0,0,27,Beginner Level,1.5,Business Finance,2017,4,23,0
1282064,True,20,0,0,7,Beginner Level,2.5,Business Finance,2017,7,6,0
1247992,True,50,0,0,9,Beginner Level,2.0,Business Finance,2017,7,3,0
1251582,True,50,0,0,9,Intermediate Level,2.0,Business Finance,2017,6,29,0
1258666,True,50,0,0,9,Intermediate Level,2.0,Business Finance,2017,6,29,0
1168172,True,20,0,0,15,Beginner Level,3.5,Business Finance,2017,5,1,0
1233314,True,50,0,0,11,Intermediate Level,2.0,Business Finance,2017,7,3,0
1276182,True,95,0,0,5,Intermediate Level,1.0,Business Finance,2017,7,5,0
1187084,True,100,0,0,16,All Levels,1.0,Business Finance,2017,7,6,0
1084454,True,40,0,0,35,All Levels,5.5,Business Finance,2017,7,2,0
885413,True,40,0,0,18,Beginner Level,2.0,Business Finance,2016,7,27,0
178602,True,50,495,47,21,All Levels,4.0,Business Finance,2014,3,11,0
601912,True,55,375,10,19,Intermediate Level,1.0,Business Finance,2015,9,12,0
831170,False,0,1730,34,11,All Levels,0.67,Business Finance,2016,5,5,1
327788,True,20,283,13,35,All Levels,2.5,Business Finance,2015,1,27,0
324656,True,95,136,14,25,All Levels,4.5,Business Finance,2014,11,18,0
1220862,True,200,23,2,30,All Levels,3.0,Business Finance,2017,6,11,0
403628,True,55,683,16,58,All Levels,4.5,Business Finance,2015,3,6,0
280842,True,50,618,10,19,All Levels,2.0,Business Finance,2015,10,29,0
306360,True,25,188,10,20,Beginner Level,1.5,Business Finance,2014,12,19,0
521234,True,20,911,2,18,All Levels,1.5,Business Finance,2015,6,5,0
327962,True,20,512,13,15,All Levels,0.67,Business Finance,2014,11,4,0
790034,True,50,769,10,18,All Levels,2.0,Business Finance,2016,3,14,0
400976,True,95,302,6,19,All Levels,2.0,Business Finance,2015,1,29,0
892446,True,40,149,2,63,Intermediate Level,6.5,Business Finance,2016,7,22,0
322118,True,55,72,9,15,All Levels,3.5,Business Finance,2014,10,24,0
1029062,True,50,33,4,26,Intermediate Level,1.0,Business Finance,2016,12,14,0
1048496,True,50,13,1,9,All Levels,2.0,Business Finance,2016,12,26,0
501502,True,20,79,1,58,All Levels,6.0,Business Finance,2015,5,24,0
74004,True,20,139,3,6,All Levels,1.5,Business Finance,2013,8,12,0
226084,False,0,2247,53,29,All Levels,4.0,Business Finance,2014,6,30,1
968056,True,125,17,2,14,All Levels,1.5,Business Finance,2016,9,29,0
1107904,True,50,45,1,72,All Levels,8.0,Business Finance,2017,2,9,0
691180,True,50,33,4,40,Beginner Level,4.5,Business Finance,2016,1,22,0
843536,True,120,54,11,12,All Levels,0.6,Business Finance,2016,12,5,0
532836,True,200,1498,30,23,Beginner Level,2.0,Business Finance,2015,6,22,0
493014,True,20,2317,44,22,All Levels,2.0,Business Finance,2015,5,5,1
955748,False,0,5077,256,16,Beginner Level,1.5,Business Finance,2016,10,3,1
49798,False,0,65576,936,24,All Levels,8.0,Business Finance,2013,4,20,1
429662,True,95,1202,76,64,Expert Level,3.5,Business Finance,2015,3,23,0
97338,False,0,22344,712,26,Beginner Level,3.5,Business Finance,2013,10,16,1
510178,True,20,2189,4,16,All Levels,1.5,Business Finance,2015,5,25,1
1002282,True,165,431,58,22,All Levels,2.5,Business Finance,2016,11,12,0
706670,True,200,1199,37,79,All Levels,18.0,Business Finance,2016,1,1,0
275294,True,25,5685,5,12,All Levels,3.5,Business Finance,2014,8,5,1
594936,True,195,1512,23,19,All Levels,1.5,Business Finance,2015,9,14,1
521342,True,200,1806,38,211,Beginner Level,19.5,Business Finance,2015,6,19,1
828740,True,20,668,10,11,All Levels,0.57,Business Finance,2016,4,28,0
501960,False,0,3757,70,14,All Levels,0.62,Business Finance,2015,5,28,1
486240,True,20,828,1,20,All Levels,1.0,Business Finance,2015,4,27,0
869652,True,40,111,20,11,All Levels,1.0,Business Finance,2016,6,9,0
1095700,True,95,39,6,28,Beginner Level,1.0,Business Finance,2017,2,27,0
169662,True,195,613,33,142,All Levels,24.5,Business Finance,2014,2,25,0
1041522,True,95,57,13,14,All Levels,1.5,Business Finance,2016,12,21,0
657130,True,20,246,8,24,Beginner Level,1.5,Business Finance,2015,11,2,0
774570,True,35,83,8,21,All Levels,1.0,Business Finance,2016,3,12,0
1078520,True,195,62,6,27,Beginner Level,6.5,Business Finance,2017,3,20,0
999262,True,200,31,8,34,All Levels,5.5,Business Finance,2016,11,7,0
100526,True,105,367,11,24,All Levels,7.5,Business Finance,2013,10,9,0
513046,True,20,3,0,8,All Levels,1.5,Business Finance,2015,6,1,0
309854,True,30,3,0,12,Intermediate Level,1.5,Business Finance,2015,9,15,0
580068,True,20,2,0,12,All Levels,1.0,Business Finance,2015,9,4,0
304410,True,20,3,0,6,All Levels,0.57,Business Finance,2014,9,22,0
782256,True,20,1,0,27,All Levels,2.0,Business Finance,2016,3,17,0
826912,True,30,1,0,21,All Levels,2.5,Business Finance,2016,5,11,0
313512,True,20,2,0,28,Beginner Level,2.5,Business Finance,2014,11,8,0
759262,True,20,1,0,43,Beginner Level,1.0,Business Finance,2016,2,15,0
359926,True,40,2,0,11,Beginner Level,1.0,Business Finance,2016,4,5,0
591724,True,105,1,0,25,All Levels,1.5,Business Finance,2017,6,20,0
533458,True,20,1,1,12,All Levels,0.57,Business Finance,2015,11,17,0
1064904,True,100,0,0,10,All Levels,0.72,Business Finance,2017,4,3,0
484134,True,20,731,2,8,All Levels,1.0,Business Finance,2015,4,24,0
1046940,True,200,66,12,19,All Levels,2.0,Business Finance,2017,5,1,0
1107954,True,95,51,9,15,All Levels,0.53,Business Finance,2017,3,2,0
455452,True,180,507,36,395,All Levels,33.0,Business Finance,2015,3,26,0
1263966,True,100,9,1,19,Intermediate Level,3.0,Business Finance,2017,6,27,0
658766,True,150,375,15,194,All Levels,24.5,Business Finance,2015,11,3,0
927442,True,50,80,18,63,Beginner Level,7.5,Business Finance,2016,8,11,0
972126,True,200,152,7,30,All Levels,3.0,Business Finance,2016,10,9,0
1031696,True,60,37,15,12,Intermediate Level,1.0,Business Finance,2016,12,13,0
742106,True,20,194,24,19,Intermediate Level,3.5,Business Finance,2016,1,28,0
355374,True,25,1184,2,7,Intermediate Level,1.5,Business Finance,2014,11,28,0
529828,True,95,638,25,36,All Levels,5.0,Business Finance,2015,6,17,0
538560,True,20,64,15,14,Beginner Level,1.0,Business Finance,2015,7,17,0
994666,True,200,44,4,12,Beginner Level,0.53,Business Finance,2016,11,8,0
389108,True,50,814,9,5,All Levels,1.0,Business Finance,2015,1,9,0
38456,True,50,211,9,27,Intermediate Level,5.0,Business Finance,2013,3,6,0
282050,True,20,768,23,54,All Levels,10.5,Business Finance,2014,8,21,0
607800,True,20,29,9,32,All Levels,2.0,Business Finance,2015,12,8,0
832410,True,50,156,16,41,All Levels,7.0,Business Finance,2016,4,28,0
779000,False,0,2144,47,20,Beginner Level,1.0,Business Finance,2016,3,18,1
180372,True,50,376,29,21,All Levels,3.5,Business Finance,2014,3,13,0
429952,True,75,214,20,88,All Levels,9.0,Business Finance,2015,3,19,0
172898,True,50,406,13,15,All Levels,2.5,Business Finance,2014,3,4,0
180360,True,50,394,25,18,All Levels,3.0,Business Finance,2014,3,13,0
713416,True,75,438,10,22,All Levels,1.5,Business Finance,2016,2,12,0
407658,True,20,56,8,18,Beginner Level,2.0,Business Finance,2015,7,10,0
572992,True,195,58,8,14,All Levels,1.0,Business Finance,2015,12,3,0
192724,True,50,1047,3,20,All Levels,4.5,Business Finance,2014,4,24,0
469526,True,55,166,17,16,All Levels,1.5,Business Finance,2015,4,24,0
854764,True,20,605,3,14,All Levels,1.0,Business Finance,2016,5,20,0
754524,True,50,38,9,25,Intermediate Level,2.5,Business Finance,2016,5,27,0
851288,True,100,46,11,24,Intermediate Level,2.5,Business Finance,2016,5,24,0
363058,True,40,217,7,27,Intermediate Level,1.5,Business Finance,2014,12,24,0
700080,True,40,78,22,25,All Levels,2.5,Business Finance,2016,1,11,0
637452,True,30,35,4,35,Beginner Level,1.5,Business Finance,2015,12,4,0
360916,True,50,80,10,13,All Levels,2.5,Business Finance,2014,12,8,0
375594,True,190,1941,128,527,All Levels,71.5,Business Finance,2014,12,22,1
703770,True,195,1367,33,74,All Levels,7.0,Business Finance,2016,2,22,0
602032,True,50,1519,40,46,All Levels,3.5,Business Finance,2015,11,3,1
475032,True,40,2025,34,9,Expert Level,1.0,Business Finance,2015,4,13,1
925854,True,100,1213,12,25,Beginner Level,6.5,Business Finance,2017,3,13,0
895936,True,20,1092,48,13,Beginner Level,1.0,Business Finance,2016,7,5,0
399170,True,20,5099,2,15,Beginner Level,3.0,Business Finance,2015,1,20,1
593460,True,200,869,135,11,All Levels,2.0,Business Finance,2015,8,31,0
1225564,True,60,59,8,7,Expert Level,0.58,Business Finance,2017,5,24,0
774174,False,0,10670,444,15,All Levels,1.0,Business Finance,2016,3,3,1
294292,True,95,1741,85,84,All Levels,7.0,Business Finance,2014,10,5,1
189160,False,0,19614,635,14,All Levels,1.5,Business Finance,2014,4,23,1
1000136,True,20,4,0,14,Beginner Level,3.5,Business Finance,2017,1,28,0
1232382,True,50,1,0,9,Intermediate Level,1.5,Business Finance,2017,6,29,0
1058530,True,25,4,0,12,All Levels,1.0,Business Finance,2017,1,19,0
994118,True,95,4,0,20,All Levels,2.0,Business Finance,2017,6,22,0
621014,True,50,8,1,8,Expert Level,1.0,Business Finance,2015,9,25,0
673750,True,50,8,2,14,All Levels,2.0,Business Finance,2015,11,21,0
390510,True,50,11,0,57,All Levels,3.0,Business Finance,2015,2,18,0
282044,True,20,18,0,33,Beginner Level,0.62,Business Finance,2014,8,16,0
118836,True,20,16,0,22,All Levels,1.5,Business Finance,2013,12,1,0
849632,True,20,6,0,23,Beginner Level,2.5,Business Finance,2016,7,10,0
904240,True,55,4,0,21,All Levels,1.0,Business Finance,2016,7,18,0
1165780,True,20,1,0,13,Beginner Level,3.0,Business Finance,2017,4,12,0
304424,True,20,210,1,12,All Levels,1.5,Business Finance,2014,9,22,0
1246684,True,20,4,1,14,All Levels,1.0,Business Finance,2017,6,19,0
591880,True,200,273,4,15,Beginner Level,0.52,Business Finance,2015,8,30,0
155616,True,20,237,1,17,All Levels,1.5,Business Finance,2014,1,31,0
1185936,False,0,368,3,69,All Levels,20.5,Business Finance,2017,4,25,0
65802,True,50,86,7,87,All Levels,47.0,Business Finance,2013,7,24,0
229360,True,40,204,1,18,All Levels,3.0,Business Finance,2014,6,21,0
159388,True,20,570,2,21,All Levels,2.0,Business Finance,2014,2,11,0
172298,True,20,225,1,5,All Levels,1.0,Business Finance,2014,3,19,0
570996,True,20,37,7,15,All Levels,1.0,Business Finance,2015,8,4,0
944594,True,200,36,2,24,Expert Level,4.0,Business Finance,2016,9,21,0
81064,True,100,218,5,66,All Levels,14.5,Business Finance,2013,12,31,0
364034,True,20,50,18,13,Beginner Level,1.5,Business Finance,2014,12,16,0
119276,True,25,148,3,15,Beginner Level,1.5,Business Finance,2013,11,15,0
753610,True,80,74,4,20,Beginner Level,3.5,Business Finance,2017,3,29,0
616564,True,20,260,18,17,Beginner Level,1.5,Business Finance,2015,9,23,0
596026,True,95,299,5,65,All Levels,2.5,Business Finance,2015,11,12,0
1264512,True,70,4,3,13,All Levels,2.0,Business Finance,2017,6,29,0
499504,True,20,65,3,15,Beginner Level,1.5,Business Finance,2015,5,19,0
903326,True,25,101,25,18,All Levels,5.0,Business Finance,2016,8,10,0
412108,True,40,92,15,19,Intermediate Level,1.5,Business Finance,2015,2,18,0
865630,True,20,76,14,21,All Levels,2.0,Business Finance,2016,6,2,0
1210062,True,20,14,4,14,Beginner Level,0.62,Business Finance,2017,5,10,0
1180960,True,45,18,3,18,All Levels,3.5,Business Finance,2017,5,8,0
660846,True,20,21,1,28,All Levels,3.0,Business Finance,2015,11,6,0
829206,True,20,18,2,11,Beginner Level,1.0,Business Finance,2016,5,23,0
385604,True,25,21,3,8,All Levels,1.5,Business Finance,2016,12,5,0
302468,True,20,49,10,13,All Levels,2.0,Business Finance,2014,9,22,0
331600,True,20,168,2,21,All Levels,3.0,Business Finance,2014,11,5,0
557436,True,50,16,1,48,Beginner Level,3.5,Business Finance,2015,8,24,0
1162656,True,20,2,1,7,Beginner Level,0.57,Business Finance,2017,4,28,0
389834,True,200,336,6,13,All Levels,0.68,Business Finance,2016,10,25,0
304414,True,20,20,1,9,All Levels,1.0,Business Finance,2014,9,22,0
55136,True,20,28,1,8,All Levels,1.0,Business Finance,2013,5,26,0
619792,True,150,11,1,15,All Levels,0.65,Business Finance,2016,11,19,0
